id,title,release_date,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,runtime,vote_average,vote_count,popularity,budget,revenue,tagline,director,producer_1,producer_2,producer_3,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,overview,original_language,homepage,backdrop_path,poster_path,collection_name,keywords,adult_content
55823,The Great War,1959-10-28,Comedy,War,Drama,,,,137,8.1,345,3.531,0,0,,Mario Monicelli,Dino De Laurentiis,,,Vittorio Gassman,Alberto Sordi,Silvana Mangano,Folco Lulli,Bernard Blier,Romolo Valli,"Italy, 1916. Oreste Jacovacci and Giovanni Busacca are called, as all the Italian youths, to serve the army in the WWI. They both try in every way to avoid serving the army.",it,,/fcH7FM74GoHgOUnKjpGAoKOxWvY.jpg,/aDvKsUb5y7GMNMz2HHNtuGww5t8.jpg,,"world war i, 1910s, war",False
458220,Palmer,2021-01-28,Drama,,,,,,110,8.111,1665,4.044,0,0,Family is who you make it.,Fisher Stevens,Charles B. Wessler,John Penotti,Charlie Corwin,Justin Timberlake,Ryder Allen,Juno Temple,Alisha Wainwright,June Squibb,Dean Winters,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",en,https://tv.apple.com/movie/palmer/umc.cmc.40qrv09i2yfh8iilyi4s8vfi,/mlBmnjDJfsAhvqRVc2aFOjsfh8M.jpg,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,,"small town, homophobia, young boy, ex-con, house trailer, bullied, irresponsible parent, adult child friendship, guardianship, drug addict",False
19,Metropolis,1927-02-06,Drama,Science Fiction,,,,,148,8.1,2824,4.143,5300000,1350322,There can be no understanding between the hands and the brain unless the heart acts as mediator.,Fritz Lang,Erich Pommer,,,Gustav Fröhlich,Brigitte Helm,Alfred Abel,Rudolf Klein-Rogge,Theodor Loos,Fritz Rasp,"In a futuristic city sharply divided between the rich and the poor, the son of the city's mastermind meets a prophet who predicts the coming of a savior to mediate their differences.",de,,/eeMoFKxjjiCi6iep2GEZtSAMYIr.jpg,/vZIJxGnjcswPCAa52jhbl01FQkV.jpg,,"future, metropolis, class society, man vs machine, underground world, tower of babel, based on novel or book, inventor, dystopia, delirium, mad scientist, prophet, steampunk, grim reaper, robot, destruction, silent film, nostalgic, expressionism, seven deadly sins, depravity, mob justice, downtrodden, saviour, social unrest, german expressionism, mediator, cautionary, grand, dramatic, suspenseful",False
795607,Green Snake,2021-07-23,Animation,Fantasy,Action,Adventure,,,131,8.1,316,3.546,0,87212911,Dependence arises from the previous life.,Amp Wong,Cui Di,,,Tang Xiaoxi,Zhang Fuzheng,Wei Chao,Zhao Mingzhou,Zheng Xiaopu,Ma Cheng,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",zh,https://www.netflix.com/title/81504698,/iR3RoTXtPRVKAIWPHjupfn5JZpM.jpg,/1zs5zsQDP5KuWwxIg9EUULLFEV.jpg,White Snake Collection,"3d animation, white snake, donghua",False
38288,"“The Shorts” by Aldo, Giovanni and Giacomo",1996-03-29,Comedy,,,,,,120,8.111,350,3.53,0,0,,Arturo Brachetti,Paolo Guerra,,,Aldo Baglio,Giacomo Poretti,Giovanni Storti,Marina Massironi,,,"I Corti (""Shorts"") by Aldo, Giovanni & Giacomo was the first stage show of the comedy trio, with the participation of Marina Massironi. It was recorded live at the Teatro Nuovo in Ferrara on 28 and 29 March 1996. Produced by Agidi, with the theatre direction of Arturo Brachetti.",it,,/mFVGzW8a2Z37NphnuB6liChiuRv.jpg,/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,,,False
470044,The Hate U Give,2018-10-19,Crime,Drama,,,,,133,8.103,2144,4.325,23000000,34934009,Two worlds. One voice. No going back.,George Tillman Jr.,Robert Teitel,George Tillman Jr.,Marty Bowen,Amandla Stenberg,Regina Hall,Russell Hornsby,K.J. Apa,Common,Anthony Mackie,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",en,http://thehateugive.com,/kH8xW7K2Gp1KOXoeewcLPkfqZ8K.jpg,/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,,"high school, based on novel or book, trauma, protest, riot, teenage girl, racism, police officer, blunt, preparatory school, racial profiling, generation z, based on young adult novel",False
843,In the Mood for Love,2000-09-29,Drama,Romance,,,,,99,8.103,2863,4.072,150000,14204632,"Feel the heat, keep the feeling burning, let the sensation explode.",Wong Kar-wai,Wong Kar-wai,,,Tony Leung,Maggie Cheung Man-Yuk,Rebecca Pan,Kelly Lai Chen,Siu Ping-Lam,Chin Tsi-Ang,"In 1962 Hong Kong, two neighbors form a strong bond after both suspect extramarital activities of their spouses.",cn,,/gx3Iat10dc39XbDwbmdfKPsow3U.jpg,/iYypPT4bhqXfq1b6EnmxvRt6b2Y.jpg,,"adultery, newspaper, secret love, martial arts, lovesickness, husband wife relationship, shanghai, china, marriage crisis, married couple, singapore, deceived husband, forbidden love, neighbor, author, hong kong, extramarital affair, 1960s, awestruck",False
411088,The Invisible Guest,2017-01-06,Drama,Mystery,Thriller,,,,107,8.102,4616,4.399,4000000,30000000,"Every story has two sides. The truth, only one.",Oriol Paulo,Eneko Lizarraga Arratibel,Mercedes Gamero,Mikel Lejarza,Mario Casas,Ana Wagener,Jose Coronado,Bárbara Lennie,Francesc Orella,Paco Tous,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.",es,https://www.filmfactoryentertainment.com/films/the-invisible-guest,/1ZSWFzAP4AZuFCigZZoib2RdcUO.jpg,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg,,"barcelona, spain, businessman, falsely accused, manipulative lover, unreliable narrator, grieving father, accused of murder, mountain resort, locked room mystery",False
664767,Mortal Kombat Legends: Scorpion's Revenge,2020-04-12,Animation,Action,Fantasy,,,,80,8.1,1389,4.041,0,0,Extreme violence. Bad language. And a bloody good time.,Ethan Spaulding,Rick Morales,,,Patrick Seitz,Jordan Rodrigues,Jennifer Carpenter,Joel McHale,Ike Amadi,Steve Blum,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",en,https://www.warnerbros.com/movies/mortal-kombat-legends-scorpions-revenge,/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,Mortal Kombat Legends Collection,"magic, ninja fighter, revenge, sorcerer, tournament, shaolin monk, fighting, based on video game, adult animation, god of thunder",False
20532,Sansho the Bailiff,1954-03-31,Drama,,,,,,124,8.1,381,3.531,0,0,,Kenji Mizoguchi,Masaichi Nagata,,,Kinuyo Tanaka,Yoshiaki Hanayagi,Kyōko Kagawa,Eitarō Shindō,Ichirō Sugai,Bontarō Miake,"In medieval Japan, a woman and her children journey to find the family's patriarch, who was exiled years before.",ja,,/7m8b1YwEeK8NeMkiSbPY8CMJx6a.jpg,/cOBsWxFtEoqXIPx4JZP5E7g1WEo.jpg,,"governor, japan, courtesan, exile, banishment, prostitution, compassion, based on short story, decree, mercy, feudal japan, 11th century, ancient japan",False
11659,The Best of Youth,2003-06-22,Drama,History,Romance,,,,367,8.101,548,3.536,0,2693053,The Possibilities Were Endless...,Marco Tullio Giordana,Angelo Barbagallo,,,Luigi Lo Cascio,Alessio Boni,Adriana Asti,Sonia Bergamasco,Fabrizio Gifuni,Maya Sansa,"After a fateful encounter in the summer of 1966, the lifepaths of two brothers from a middle-class Roman family diverge, intersecting with some of the most significant events of postwar Italian history in the following decades.",it,,/ojH9M6BIHnHyAXLPsm7cRi7OkLU.jpg,/jKFeWrVshmFj8uG056O4tT5ZNTE.jpg,,"society, loss of loved one, sicily, italy, political activism, cultural revolution, florence, italy, turin, brother against brother, family reunion, family conflict, post world war ii, years of lead, family saga, lost youth, may 68, spanning generations, tangentopoli",False
762975,Purple Hearts,2022-07-29,Romance,Drama,,,,,122,8.098,2628,3.802,0,0,,Elizabeth Allen Rosenbaum,Leslie Morgenstein,Amy Baer,Elysa Koplovitz Dutton,Sofia Carson,Nicholas Galitzine,John Harlan Kim,Chosen Jacobs,Anthony Ippolito,Linden Ashby,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.",en,https://www.netflix.com/title/81043665,/iQlJyRecJeGGzQGT2rEcyAgz89F.jpg,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,,"military life, romantic, assertive",False
146233,Prisoners,2013-09-19,Drama,Thriller,Crime,,,,153,8.1,12031,4.485,46000000,122126687,Every moment matters.,Denis Villeneuve,Kira Davis,Adam Kolbrenner,Broderick Johnson,Hugh Jackman,Jake Gyllenhaal,Viola Davis,Maria Bello,Terrence Howard,Melissa Leo,"Keller Dover is facing every parent’s worst nightmare. His six-year-old daughter, Anna, is missing, together with her young friend, Joy, and as minutes turn to hours, panic sets in. The only lead is a dilapidated RV that had earlier been parked on their street.",en,https://www.alconent.com/film/prisoners,/3RFmTz5h2UuFWEV4oH00XICBR9y.jpg,/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,,"pennsylvania, usa, kidnapping, hostage, detective, maze, symbolism, investigation, georgia, beating, god, revenge, vigilante, rural area, crime scene, brutality, candlelight vigil, aggressive, animal cruelty, neo-noir, sex offender, child abduction",False
655,"Paris, Texas",1984-07-16,Drama,,,,,,145,8.1,1931,3.567,1750000,2181987,A place for dreams. A place for heartbreak. A place to pick up the pieces.,Wim Wenders,Don Guest,Anatole Dauman,Wim Wenders,Harry Dean Stanton,Nastassja Kinski,Dean Stockwell,Hunter Carson,Aurore Clément,Bernhard Wicki,"A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",en,,/pAKpSMrCv9HQdMKvIdLgTdpKh5f.jpg,/tqsz4nHSLvKcKio4FSEYFBEIEbo.jpg,,"van, regret, sibling relationship, texas, peep show, redemption, mute, los angeles, california, on the road, desert, family, modern-day western, neo-western, new german cinema, fugue state",False
698687,Transformers One,2024-09-11,Animation,Science Fiction,Adventure,Family,,,104,8.1,1149,4.708,75000000,128888103,Witness the origin.,Josh Cooley,Michael Bay,Tom DeSanto,Don Murphy,Chris Hemsworth,Brian Tyree Henry,Scarlett Johansson,Keegan-Michael Key,Jon Hamm,Steve Buscemi,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but once were friends bonded like brothers who changed the fate of Cybertron forever.",en,https://www.transformersmovie.com,/zViRwl3ySscZnbXZJ2Q9wq3SeUG.jpg,/iRCgqpdVE4wyLQvGYU3ZP7pAtUc.jpg,,"based on toy, giant robot, aftercreditsstinger, duringcreditsstinger, buddy movie, brothers-in-arms relationship, origin story, inspirational, friends to enemies, alien robot, suspenseful, cheerful, exhilarated",False
24382,Big Deal on Madonna Street,1958-07-26,Comedy,Crime,,,,,106,8.1,713,3.568,0,0,The Story of a Perfect Crime ... Perfectly Hilarious!,Mario Monicelli,Franco Cristaldi,,,Vittorio Gassman,Renato Salvatori,Memmo Carotenuto,Rossana Rory,Carla Gravina,Claudia Cardinale,"Best friends Peppe and Mario are thieves, but they're not very good at it. Still, Peppe thinks that he's finally devised a master heist that will make them rich. With the help of some fellow criminals, he plans to dig a tunnel from a rented apartment to the pawnshop next door, where they can rob the safe. But his plan is far from foolproof, and the fact that no one in the group has any experience digging tunnels proves to be the least of their problems.",it,,/ryoWP1kvNcwPif6uNbuZwQfrJPy.jpg,/f5OxD8Nl0pR3DcYHtYhHRfpsmjl.jpg,The Usual Suspects Collection,"boxer, heist, burglary, safecracker, tunnel",False
10681,WALL·E,2008-06-22,Animation,Family,Science Fiction,,,,98,8.096,19055,4.425,180000000,521311860,"After 700 years of doing what he was built for, he'll discover what he was meant for.",Andrew Stanton,Lindsey Collins,Jim Morris,,Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard,John Ratzenberger,Kathy Najimy,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",en,https://www.pixar.com/feature-films/walle/,/fK5ssgvtI43z19FoWigdlqgpLRE.jpg,/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg,,"garbage, dystopia, space travel, distant future, loneliness, robot, aftercreditsstinger, duringcreditsstinger",False
149871,The Tale of The Princess Kaguya,2013-11-23,Animation,Drama,Fantasy,,,,137,8.095,1812,3.795,49300000,24366656,A princess's crime and punishment.,Isao Takahata,Yoshiaki Nishimura,Seiichiro Ujiie,Toshio Suzuki,Aki Asakura,Takeo Chii,Nobuko Miyamoto,Kengo Kora,Atsuko Takahata,Tomoko Tabata,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.",ja,https://gkids.com/films/the-tale-of-the-princess-kaguya/,/imUJOrtNf8EWameChpaRLXSaX4w.jpg,/mWRQNlWXYYfd2z4FRm99MsgHgiA.jpg,,"princess, historical, japanese woman, based on fairy tale, japanese folklore, bamboo, anime, fantasy, kaguya, approving, princesa",False
46738,Incendies,2010-09-17,Drama,War,Mystery,,,,131,8.095,2846,4.368,6800000,6788659,The search began at the opening of their mother's will.,Denis Villeneuve,Kim McCraw,Luc Déry,,Lubna Azabal,Mélissa Désormeaux-Poulin,Maxim Gaudette,Rémy Girard,Allen Altman,Abdelghafour Elaaziz,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",fr,http://www.sonyclassics.com/incendies/,/u8wmr8QCowIYXUxVeZYSPWVbB9P.jpg,/yH6DAQVgbyj72S66gN4WWVoTjuf.jpg,,"prison, rape, middle east, muslim, militia, orphanage, son, interpreter, swimming pool, massacre, checkpoint, political assassination, twins, will, amused",False
239,Some Like It Hot,1959-03-19,Comedy,Romance,Crime,,,,122,8.1,3542,4.038,2883848,25000000,The movie too HOT for words!,Billy Wilder,Billy Wilder,,,Tony Curtis,Jack Lemmon,Marilyn Monroe,George Raft,Pat O’Brien,Joe E. Brown,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor.",en,,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,,"chicago, illinois, florida, transvestism, musician, witness, fake identity, deception, mafia, cross dressing, black and white, train, buddy, screwball comedy, spats, all girl band, st. valentine's day massacre, valentine's day, dressing, sex comedy, double identity, south florida",False
103663,The Hunt,2012-06-13,Drama,,,,,,116,8.094,4294,3.614,3800000,18300000,The lie is spreading.,Thomas Vinterberg,Sisse Graum Jørgensen,Morten Kaufmann,Thomas Vinterberg,Mads Mikkelsen,Thomas Bo Larsen,Annika Wedderkopp,Lasse Fogelstrøm,Susse Wold,Anne Louise Hassing,"A teacher lives a lonely life, all the while struggling over his son’s custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",da,,/7zN7m5jEyrNxFYm2EbQJAZwAG5i.jpg,/jkixsXzRh28q3PCqFoWcf7unghT.jpg,,"pedophilia, parent child relationship, lie, father, kindergarten, teacher, school, pedophile, divorce",False
